"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","1.94",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","2.16",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","1.88",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","1.87299",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","1.71215",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","3.08",2023,"","Communications Regulatory Commission of Mongolia  and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","2.12",2024,"","Communications Regulatory Commission of Mongolia ; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",152,"MNG","Mongolia","1.91",2025,"","Communications Regulatory Commission of Mongolia; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","29.39",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","35.97",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","35.8158",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","33.6674",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","32.27",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","45.85",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",153,"MOZ","Mozambique","44.21",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","4.1",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","4.1",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","3.93",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","4.22071",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","3.83973",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","3.36",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","3.24",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",155,"MAR","Morocco","3.04",2025,"","Agence Nationale de Réglementation des Télécommunications; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","12.65",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","12.65",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","12.33",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","11.9641",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","11.8693",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","7.57",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","7.92",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",156,"MHL","Marshall Islands","7.15",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",159,"MSR","Montserrat","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","32.22",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","32.22",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","23.28",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","19.0869",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","19.1896",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","15.06",2023,"","Autorité de Régulation; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","15.27",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",160,"MRT","Mauritania","17.62",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","120.44",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","120.44",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","108.1",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","63.3103",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","63.71",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","46.88",2023,"","Malawi Communications Regulatory Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","46.88",2024,"","Malawi Communications Regulatory Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",161,"MWI","Malawi","21.11",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","19.03",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","19.03",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","27.01",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","20.7503",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","12.5313",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","18.94",2023,"","Instituto Nicaraguense de Telecomunicaciones y Correos and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","8.45",2024,"","Instituto Nicaraguense de Telecomunicaciones y Correos; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",163,"NIC","Nicaragua","7.62",2025,"","Instituto Nicaraguense de Telecomunicaciones y Correos; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",164,"NCL","New Caledonia","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","142.06",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","169.06",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","111.54",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","61.14",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",166,"NER","Niger","50.98",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","25.2",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","25.2",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","22.08",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","21.4705",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","19.3289",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","17.34",2023,"","Nigerian Communications Commission; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","17.33",2024,"","Nigerian Communications Commission; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",167,"NGA","Nigeria","15.47",2025,"","Nigerian Communications Commission; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",168,"NIU","Niue","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","8.62",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","8.62",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","8.6",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","8.77739",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","8.70416",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","7.67",2023,"","Communications Regulatory Authority of Namibia ; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","5.02",2024,"","Communications Regulatory Authority of Namibia  and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",169,"NAM","Namibia","5.36",2025,"","Communications Regulatory Authority of Namibia; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","0.66",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","0.69",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","0.81",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","1.19463",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","1.12142",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","0.91",2023,"","Norwegian Communications Authority and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","1.07",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",170,"NOR","Norway","1.17",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","2.3",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","2.3",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","1.96",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","1.76551",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","10.2923",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","7.76",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","7.19",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","7.28",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",172,"NRU","Nauru","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","1.32",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","1.32",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","1.26",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","1.28015",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","0.799492",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","0.73",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","0.7",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",173,"NZL","New Zealand","1",2025,"","Commerce Commission; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",175,"PYF","French Polynesia","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",175,"PYF","French Polynesia","3.64",2023,"GNI data year: 2021","ITU Research; UN DESA National Accounts","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",175,"PYF","French Polynesia","3.37",2024,"GNI data year: 2022","ITU Research; UN DESA National Accounts","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",175,"PYF","French Polynesia","2.65",2025,"GNI data year: 2023","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","3.1",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","3.1",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","3.07",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","3.48407",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","3.6602",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","2.1",2023,"","Telecommunication Regulatory Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","2.27",2024,"","Telecommunication Regulatory Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",176,"OMN","Oman","4.69",2025,"","Telecommunication Regulatory Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","17.28",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","10.6",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","11.22",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","15.7022",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","12.7186",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","11.05",2023,"","Pakistan Telecommunication Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","8.63",2024,"","Pakistan Telecommunication Authority; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",182,"PAK","Pakistan","4.02",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","4.16",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","4.16",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","7.85",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","11.564",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","11.2613",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","10.1",2023,"","Department of Information and Communication Technology; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","4.69",2024,"","Department of Information and Communication Technology and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",184,"PHL","Philippines","4.18",2025,"","Department of Information and Communication Technology; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",187,"PLW","Palau","4.26",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",187,"PLW","Palau","4.17",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",187,"PLW","Palau","4.52851",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33331,"i154_FBB5_GNI","Fixed-broadband Internet 5GB",,"% GNI per capita",187,"PLW","Palau","5.00347",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
