country_iso3,year,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,SE.TER.ENRR,DII_equal,DII_equal_100
LKA,2012,,-0.18866141155602562,-0.7735021528059209,-0.4152494772546553,,0.44742676880123017,-0.8256493382576292,-0.3511271222146002,33.81367670990722
LSO,2012,-1.0369170646547843,-0.5406936245923502,-0.9022908204750727,-0.42128251873991257,,-0.91429905056527,-1.025514365957496,-0.8068329074974808,22.311708061200918
LTU,2012,0.955879997281452,1.547771257665078,1.1728555315612152,-0.08059713596955262,,0.8873071063637492,1.4919537435560912,0.9958617500763389,67.81154173509952
LUX,2012,1.8166478479080037,1.0024207920780608,1.6771519630016098,1.339992926534801,,0.6744642012862475,-0.7235243922390159,0.9645255564282847,67.02061932737547
LVA,2012,1.160971302804748,0.6802389560657292,0.984583785056836,0.003880665342805318,,0.8938597737161793,1.0130021228379193,0.7894227676373696,62.601042372204866
MAC,2012,0.7497405842697008,4.005485852765895,1.0826841256827748,-0.1345424918172281,,0.5527726281663621,0.5486396304241339,1.134130054915273,71.30141998270607
MAF,2012,,,,-0.4016576240353068,,,,-0.4016576240353068,32.538291874965125
MAR,2012,0.5445099953592345,0.3980924969632586,-0.7415404550237593,-0.41945650215358654,-0.999893984169507,-0.5448195247897565,-0.7261026307707314,-0.35560151494069253,33.70074348298852
MCO,2012,1.6442881383696817,-0.0900988890755935,2.8807642576718937,1.3718687328225456,,,,1.451705559947132,79.31699411066246
MDA,2012,-0.17858319121902994,0.07659698169795309,0.0634923806395138,-0.3875163487702444,,0.19959658279132128,0.0434527637966681,-0.030493471843969677,41.906438121733416
MDG,2012,-1.3050375849572309,-1.4219500533963998,-0.8980807664836443,-0.4215435835879944,-0.8376386853206323,-1.8203441739151704,-1.2740854900799843,-1.1398114768201508,13.90736212413321
MDV,2012,-0.029546484862341273,1.0372858860269918,-0.5310725456762292,-0.3631358073781607,,-0.4208726249750037,,-0.06146831537294861,41.12463615503742
MEX,2012,-0.000996872577149696,-0.3053039102489516,-0.003070217490762613,-0.40157878630629645,0.6879678369317855,0.2951446707329652,-0.3496661731454854,-0.011071921729127878,42.39663611294724
MHL,2012,-0.9498649476734704,,,-0.39249267619686184,,,-0.3490575599628682,-0.5638050612777336,28.445706702993363
MKD,2012,0.6153286335658729,0.24472268736113761,0.3374532576650743,-0.3850409805341222,,0.10909409665595318,0.0320332237980115,0.1589318197519879,46.68751362169942
MLI,2012,-1.287627161560968,-0.3064454904248383,-0.9067360725615111,-0.42140211650783166,,,-1.1875348930521725,-0.8219491468214641,21.930175685694937
MLT,2012,0.9896527365855223,0.5761927308165574,1.6658734578607801,1.5503822171812385,,0.4796565995987627,0.1325590863591843,0.8990528047336742,65.36809359332435
MMR,2012,-1.336376347070504,-2.106713767421178,,-0.42195287681941945,,,-0.9201055546113388,-1.19628713648061,12.481922097238709
MNE,2012,0.5940496140909606,1.3001467321380253,0.21206281815820396,-0.38536940427415867,,0.36857032616976837,0.7815555191420742,0.4785026009041456,54.75344832027474
MNG,2012,-0.8140636451826209,0.48427150543151515,-0.5899521678511742,-0.40036884613951285,,,0.8180010506320072,-0.1004224206219571,40.14143841697409
MNP,2012,,,,-0.2508529660452691,,,,-0.2508529660452691,36.34458642793764
MOZ,2012,-1.2110212986174118,-1.4502562087395838,-0.8990110408890192,-0.42062501504518274,,-2.1932178635898154,-1.2320792849056734,-1.2343684519644478,11.520753485949959
MRT,2012,-1.2110212986174118,0.26675358334067845,-0.8938254366566577,-0.42181923555032297,,-2.1389252092337223,-1.2213428816443013,-0.936696746393623,19.033957697209246
MUS,2012,-0.15177113918878518,0.35874344080042325,-0.025141782787881116,-0.34886673522018197,0.5223455209153036,0.3493049775381934,0.05318330466318823,0.10825679810289432,45.4084811206778
MWI,2012,-1.2336339565244778,-1.6012055938405259,-0.9081596933776251,-0.4210623059657658,,-1.8421870536292835,-1.3914130926843784,-1.232943616003676,11.55671620373765
MYS,2012,0.9060861863681402,0.9092413119901371,-0.11210116101861041,-0.34656053802402914,,-0.06659805635953765,-0.07650814706776933,0.2022599326480551,47.78111087728137
NAM,2012,-0.9344950258992496,-0.040031790580032214,-0.8201242891212126,-0.39988461189405655,,-0.3340156507109798,-0.8043818414026717,-0.5554888682680338,28.655606586565792
NCL,2012,0.6344835813864412,-0.3323998533415458,0.5179336121675752,-0.1899977835342459,,,,0.15750488916955618,46.651498035869594
NER,2012,-1.3485636434478878,-1.5858892025027247,-0.9071330290161198,-0.4218587688628289,-3.5986763603220995,-2.607919300441629,-1.3656891176043175,-1.6908184888853726,0.0
NGA,2012,-0.8245098992203784,-0.8136456734204928,-0.9081416275425255,-0.42077925818572987,,-1.4736215382107174,,-0.8881395993159688,20.259535254911544
NIC,2012,-0.9150441008809449,-0.009396720168606088,-0.7698969147207317,-0.4137936703891613,0.10757971363046773,,,-0.40011033850579525,32.57734520767625
NLD,2012,1.8483383005738812,0.38875853480370226,2.2738933009980435,3.2630443299743255,,1.0890853078662264,1.348083964014536,1.7018672897051192,85.631051262683
NOR,2012,1.910667616332502,0.3649660822401276,2.0862202699745973,1.856110517969465,,1.1169449426484508,1.1979318755983084,1.4221402174605753,78.57076780994183
NPL,2012,-0.9968974654361346,-0.8979922054941893,-0.8410333754953508,-0.4202916292204651,,-0.7588255478337607,,-0.7830080446959802,22.913045226215146
NRU,2012,,-0.7627138107836786,,-0.42202906106919774,,0.005175715182071247,,-0.3931890522236017,32.75203778432874
NZL,2012,1.4578050933723108,0.27446325306560615,1.4239762220641343,1.751623133071764,,1.2948221936715685,,1.2405379790490767,73.98714539345808
OMN,2012,0.7041252749714922,1.173657818461097,-0.6466853141194749,-0.37664402729305246,,1.0623881084285605,,0.3833683720897244,52.35226985693118
PAK,2012,-1.1030766735605826,-0.9542888086369249,-0.8497021283992895,-0.42115146542255855,-1.8347362598210573,-2.0025079191610824,-1.1175846369712967,-1.1832925559961132,12.809904014876631
PAN,2012,0.018220752767645263,1.5034120600489516,-0.2744541907233861,-0.2448760000939263,,,0.1733114610127922,0.2351228166024153,48.610566796333366
PER,2012,-0.054969185105564165,-0.0027462721299222,-0.513769668277249,-0.40324430838268766,0.6617102395876537,0.514892508862815,,0.03364555242584096,43.52530070837368
PHL,2012,-0.3126434513702532,0.050997217833875896,-0.7354254663684946,-0.4133419771722957,,,-0.33942640937380647,-0.3499680172901948,33.84293240279423
PLW,2012,,-0.06925075251676076,-0.49981959757149697,-0.3792840181828865,,,,-0.31611812275704804,34.69730037058421
PNG,2012,-1.2632525688062002,-1.5110344863604004,-0.8995866168256896,-0.4176127184247838,,-1.7565508224712592,,-1.1696074425776666,13.155314915015307
POL,2012,0.7845614310622263,0.9571693774908,0.5481849254542048,-0.11882673902547349,,0.6727556980490609,1.3197346828195573,0.6939298959750625,60.19081179908853
PRI,2012,1.0175128961042221,-0.36456313128301693,0.36308475284882485,-0.2957116562552528,,0.13628101193669037,2.012842837515758,0.47824111847787093,54.74684852986977
PRK,2012,-1.3851255325800396,-2.123658340344508,,-0.42202906106919774,,,,-1.3102709779979151,9.604981286014818
PRT,2012,0.7159643628809511,0.31543660166307014,0.9311039292599322,-0.14998217740080233,,1.0433768632998255,,0.5711799159405954,57.09261452448218
PRY,2012,-0.36348188768734047,0.3576910823216499,-0.7219956308711752,-0.40966701137551736,0.6859476266312239,-0.0068071556604821035,,-0.07638549610694025,40.74812799852378
PSE,2012,0.12609921821556844,-0.5766522562648764,-0.5510647882895648,-0.4132524683180796,0.7849168714497349,0.1922625153756135,0.29677725921768144,-0.020130521230560378,42.16799796344035
PYF,2012,0.456082454929616,-0.37121129158587735,0.28221770917408173,-0.32470443186852616,,,,0.010596110162323563,42.94353508053427
QAT,2012,1.0279591501419796,0.8424394259462541,-0.1234144563833321,-0.2544996864196476,0.852916235858429,0.5981275221878822,-0.973123347104568,0.2814864063181425,49.7807791846197
ROU,2012,0.21245491826103188,0.31413259224372064,0.512545172839173,-0.32227210158057024,,0.5536151772957489,0.5858633818092422,0.30938985681139103,50.48505949689365
RUS,2012,0.9130503557266455,1.0209514522477683,0.264426150490664,-0.3783616185819248,,0.48047845598441447,1.5204799240280944,0.6368374533159437,58.74980423071715
RWA,2012,-1.1057282810438336,-1.0757881704829728,-0.9046898653164238,-0.4201358883111427,-1.0557746550564167,-1.6569721868611502,-1.176910581740203,-1.0565713755445918,16.008333992621324
SAU,2012,0.4952001942163391,2.2024526182533686,-0.14937848138149296,-0.3879039974003825,,,0.03201761280684444,0.4384775892989354,53.743221012404476
SDN,2012,,-0.5642092611212912,-0.9033654257651013,-0.42170000350568015,,-1.6927588213743607,-0.8806277623166624,-0.8925322548166192,20.148665067424925
SEN,2012,-1.0090603872207637,-0.30640431118001704,-0.8507108021696675,-0.4204316569732187,,-1.3986414448522992,-1.0470461511951403,-0.8387157922651843,21.50698722404762
SGP,2012,1.1219754364817986,1.2088203180670727,1.2812068521107063,1.019960942614277,0.832045352326145,,2.3047623563296957,1.2947952096549493,75.3565924918902
SLB,2012,-1.1414701392340214,-1.0728530054215242,-0.8787252658750312,-0.4127621429962918,,-1.2978819592000035,,-0.9607385025453745,18.42714616562943
SLE,2012,-1.2980734155987257,-1.5061524581132206,,-0.4209858298490206,,-1.4699300446686052,,-1.173785437057393,13.049862750324328
SLV,2012,-0.6775171765704112,0.9583818774772128,-0.5884213979999224,-0.4047650339059088,0.0981103158903762,-0.4646740665964286,-0.39540311610071294,-0.2106126568293993,37.3602478260651
SMR,2012,,0.18297669748701398,1.4850452011193584,0.712402333468014,,-0.7177406270602418,0.7647387901336398,0.48548447902955694,54.92967022901728
SOM,2012,-1.3371876728007697,-1.8556612985363123,-0.8828262241969338,-0.4218462452590624,,,,-1.1243803601982696,14.296841971287733
SRB,2012,0.28975719814043854,0.6320592396244897,0.28948320244270787,-0.3817488676057592,,0.42811431984138193,0.5327559049235262,0.2984034995611308,50.20776493374137
SSD,2012,,-1.7887335870221408,-0.9087845008792178,,,,,-1.3487590439506794,8.633546333388017
STP,2012,-0.6339562972329619,-0.8025227018470216,-0.8755697116605216,-0.41802056394413206,0.412604389442046,-1.0190586962313546,-1.1357573546864872,-0.6388972765943475,26.550386664873926
SUR,2012,-0.17749678079910322,0.035989670832236545,-0.48791891377548097,-0.4017840962286537,0.596404488913045,-0.5298467139934722,,-0.16077539084190476,38.618135457598164
SVK,2012,1.2859816248745937,0.3017101867225463,0.6562368882632288,-0.15044482005915089,,0.4617640119728559,0.662044600561803,0.5362154153893127,56.21011401176895
SVN,2012,0.9948793456890802,0.21910004613882608,1.0981536391901394,0.3125460091523485,,0.5789911491896179,1.8306643038763735,0.8390557488727309,63.853773876933474
SWE,2012,1.8594809715474896,0.569512542212169,1.7031394511740232,1.3947451846517247,,0.7699970830999449,1.0896877717426245,1.231093834071329,73.74877611451538
SWZ,2012,-0.6614856587071324,-0.6392607225444296,-0.8841117634234951,-0.41594798963800206,,-0.5269912313025562,,-0.6255594731231231,26.887031496524237
SXM,2012,,2.218787052032592,,-0.42202906106919774,,1.3509469618649983,-1.1355811732506464,0.5030309448944364,55.37254128045272
SYC,2012,0.2541006510248924,0.858728105009009,-0.04910658352470836,-0.2500381464059769,,-0.39408287117258406,-1.3652106634867627,-0.15760158475935512,38.69824200712529
SYR,2012,-0.5389754734369898,-0.973210671632437,-0.8227149471887115,-0.42109485805344093,,-0.3764614143132194,-0.3684364386521631,-0.5834823005461602,27.949055143000457
TCA,2012,,,,-0.18566535238948298,,,,-0.18566535238948298,37.9899153062783
TCD,2012,-1.3120017543157358,-1.515577929705714,-0.8968831737067823,-0.4219715812567812,,-2.328476162176675,,-1.2949821202323375,9.99087053380008
TGO,2012,-1.2458421454099373,-1.2107714472722622,-0.8615191538429695,-0.4217082355856667,,,-1.0308098393745975,-0.9541301642970865,18.59393996506446
THA,2012,-0.46376592644981396,0.523002872922027,-0.38223996786588693,-0.39911776334616333,,0.09786712321419859,0.43191947294395194,-0.032055698096947784,41.86700768664955
TJK,2012,-0.8798750456204941,-0.41440603166788303,-0.9033456277004818,-0.421176275999578,,0.12886796406779816,-0.5929144770892257,-0.5138082490016441,29.70762126696552
TKM,2012,-1.1345616832303844,0.04582693487294522,-0.9068472232814715,-0.4216368635966072,,,,-0.6043047088088794,27.423499631609065
TLS,2012,-1.1413796050323608,-1.0260871097191588,-0.9045198058475894,-0.42135994861562287,,-0.49539695769585024,,-0.7977486853821163,22.540992922932368
TON,2012,-0.3405001288042736,-1.0857238071640887,-0.7958609397188926,-0.4008295723233764,,0.4413177169117975,,-0.43631934621976676,31.66343345808471
TTO,2012,0.6170731579901785,0.791857586890423,0.252014940385906,-0.3412693156417202,,,,0.3299190924061968,51.003215359336316
TUN,2012,0.05790607185708653,0.3909547611941862,-0.5212900201627592,-0.41395924871604844,-0.25526902015413694,,-0.10413894325879146,-0.1409660665400772,39.11812083068321
TUR,2012,0.18633928316663775,-0.218861812161002,-0.06214887210936936,-0.2530057653429705,0.7344224007183563,0.0781244839961304,1.139460629407586,0.2291900496679098,48.46082434959571
TUV,2012,-0.7339756975598121,-1.692069885275148,-0.5758143917513997,,,,,-1.0006199915287866,17.42054135444367
TZA,2012,-1.2475831877495636,-0.963480931175429,-0.901739654330375,-0.42129172350242067,-0.3980002423377731,,-1.2772006416602288,-0.8682160634592982,20.76240331626948
UGA,2012,-1.217985467975917,-1.1881709050726892,-0.8997493218030082,-0.42074640247833933,-0.92987543677289,,-1.2850472930117505,-0.9902624711857658,17.68196413666666
UKR,2012,-0.15699426620766396,0.7157903707616863,-0.25849923223148086,-0.3913652511896047,,0.6311621787595265,1.6427950158017335,0.3638148026156995,51.85873971023592
URY,2012,0.5110018944907873,1.1484469696870012,0.49974560674678264,-0.3571435433280128,0.9687169709207338,0.7650376373347277,0.5768536169661117,0.5875227361168759,57.50510567857701
USA,2012,1.2159917228216177,-0.07875400712725031,1.4515656786855327,2.4909417197150843,,,,1.269936278523746,74.72915554519012
UZB,2012,-0.5633535482764369,-0.6928623728871758,-0.84780954021956,-0.4213283932573458,,0.34693070018799577,-1.135250926174151,-0.5522790134377789,28.73662300289584
VCT,2012,0.007708339120981686,0.393905940406399,0.10433448533887378,-0.35219334089599663,,0.8750031980150389,,0.20575172439705933,47.86924335336992
VEN,2012,0.322840484678017,0.08840169854680383,-0.3512216515036828,-0.41290757477362505,0.806272048541741,0.03226836217692045,,0.08094222794436241,44.71906408942089
VGB,2012,-0.07586169318107953,1.3938523914653358,1.0735658507231516,1.4798260123374365,,0.5744487595986564,,0.8891662641887003,65.11855829431148
VIR,2012,0.02678668107860637,,,0.05525923992094672,,,,0.04102296049977655,43.71150575363647
VNM,2012,-0.10371837061510011,1.087433055276373,-0.477156598468213,-0.41514041750551045,,,-0.48123963433425326,-0.0779643931293408,40.708276794879495
VUT,2012,-1.016094198272854,-0.9351107192291894,-0.8987196929907973,-0.3488027801058227,,,,-0.7996818476496659,22.492200099772543
WSM,2012,-0.9351531399036284,-1.1101476748149277,-0.8641638581187474,-0.375655112008628,,-0.022800022774085917,,-0.6615839615240034,25.97777699602366
YEM,2012,-0.7776236290142429,-1.1595421789784033,-0.8611923684608763,-0.42168187542926283,,-1.606784101675094,,-0.9653648307115759,18.310378103329665
ZAF,2012,0.04252918591350722,0.6313500415192296,-0.742236259501601,-0.31558457110364785,0.6543048564441998,0.3513352817268776,-0.7663866553801069,-0.020669731483077363,42.15438835035268
ZMB,2012,-1.2423600607306848,-0.6634420901979861,-0.900660259316499,-0.4206033692250122,,,-1.2773110644983465,-0.9008753687937057,19.938085701316016
ZWE,2012,-0.9672753710697332,-0.18951244928233807,-0.8666949682681427,-0.4194461634609643,,-0.2721115279764211,-1.1615879272964817,-0.6461047345590135,26.368471143448197
ABW,2013,1.2487008878265835,0.7610425540063468,0.5253876339250118,-0.16534904306486123,,,-0.9187419361010626,0.2902080193184037,26.65349997528225
AFG,2013,-1.2452153222049716,-1.15017193328344,-0.9113751067424323,-0.43036272614057614,,-1.1547671684234764,,-0.9783784513589792,6.3389153473715005
AGO,2013,-1.0026563483525874,-1.2054115640680572,-0.9052021136617912,-0.4283869849060268,,,-1.2086798062050748,-0.9500673634387073,6.792276631571137
ALB,2013,0.3228771988970608,0.5618496778535247,-0.4297588906341239,-0.407937188978873,,0.6492490715667619,0.7953256633427761,0.24860092200785444,25.987222256755473
AND,2013,1.4365986844727965,-0.40901444718803787,1.9196104972774302,0.23975326132673203,,0.04404131183683088,-1.0135964060309226,0.3695654836158049,27.924295432737466
ARE,2013,1.5595863331866813,2.3833971408092833,0.1095281280480224,-0.22098881414269095,,,,0.9578806969753241,37.345315966952754
ARG,2013,0.5995994085033018,1.2924638473428458,0.21515688777828235,-0.38453835853330065,,0.7107726740333602,1.3355459458559167,0.6281667341634011,32.065421883761
ARM,2013,-0.015338835066122576,0.27647786181950224,-0.2733047344432478,-0.397897682202686,,0.04699352037491879,0.0978844560074766,-0.044197568918359804,21.29847627031194
ASM,2013,,,,-0.4312918350671755,,,,-0.4312918350671755,15.099719299129527
ATG,2013,0.7191707336418011,0.6336112019963697,0.4522074764752612,0.0401441751627022,,,,0.4612833968190336,29.393025671258354
AUS,2013,1.404263181831771,0.10979393276703528,1.0641864266537535,1.807488092865553,,,,1.0964329085295281,39.56403001763876
AUT,2013,1.3074206574403122,1.2527461923733128,1.108894413330282,0.7551027289516663,,0.5842562070669459,1.4233599711442704,1.0719633617177982,39.172185479640426
AZE,2013,1.0471377968788276,0.09237676439924833,0.4711530999501364,-0.4205751245880555,0.8483903708308593,-0.0933061023444568,-0.7604429916866583,0.16924768763427153,24.71649453543599
BDI,2013,-1.4035885672479862,-1.8210073114201977,-0.9106112196645159,-0.4311082843969609,,-1.931335207840068,-1.4112052130913642,-1.3181426339435154,0.8980814742489576
BEL,2013,1.3604215013888459,0.17995093806157964,1.7219557512356618,0.3738421784327602,,2.863616005595271,1.0866423229801265,1.2644047829490408,42.253857583103766
BEN,2013,-1.2793785579588284,-0.2955238060411958,-0.8812900577349619,-0.43069539663850737,-2.3369717486007295,-1.2616680726985436,-1.004986133963486,-1.0700733962337503,4.870552913539531
BFA,2013,-1.2759622343834427,-0.9089057824606083,-0.9061161478763494,-0.4308586949149138,,-2.179719342317294,-1.379286547729866,-1.1801414582804124,3.1079714790369968
BGD,2013,-1.2202761601046557,-0.6546197750701874,-0.8369356510492163,-0.43069609455527713,-1.408902498756401,-1.1270394827214707,-1.0521381060658541,-0.9615153954747232,6.608952892122382
BGR,2013,0.3659741208005515,0.9707229374140047,0.5904153391339532,-0.22228197864766586,,0.5697023922185648,0.9551921883937821,0.5382874998855317,30.62613543917622
BHR,2013,1.627912804694395,1.7019882160011872,0.9204054186778984,-0.265138854366865,,0.8260922077330348,0.07193395478455572,0.8138656245873678,35.039122070562186
BHS,2013,1.0129745611249705,-0.6249594302729747,0.5567001129177248,-0.04700341190312807,,-0.03613169259067078,,0.17231602785518435,24.765629583401367
BIH,2013,0.21086619783089014,-0.13962038333760216,0.18547182863025075,-0.40528936479063576,0.6853667224189648,0.2508458129073197,0.33729487554070114,0.16070509845712694,24.579697277391837
BLR,2013,0.40384406763370184,0.3447047937168149,1.3478257466590864,-0.4065364779611958,,0.7101062562293885,1.9566750298345206,0.7261032360187194,33.63373386019178
BLZ,2013,-0.29889369182313485,-1.1975215170357605,-0.6892816909033675,0.22494821723071837,,-0.18603273268893739,-0.6663670755183941,-0.4688580817898127,14.49814998096354
BMU,2013,1.8089779541898365,1.0631804293102949,3.9303030683986173,4.330896950748748,,-0.02089179840291604,-0.25561926715935146,1.8094745561808716,50.982364698997564
BOL,2013,-0.1830803226175599,-0.11662693062456105,-0.801004830891611,-0.42232329462673024,,0.11810488136919016,,-0.2809860994782544,17.50664910348973
BRA,2013,0.29691313972412964,0.7901331783429312,-0.08557801710490556,-0.37511729725458226,0.36456014091542865,0.6873610870819563,0.07970816443067473,0.2511400565908047,26.027882838875232
BRB,2013,1.0061419139741992,0.19090352324345883,0.962649246061301,-0.18055787381988636,,,1.137885079054639,0.6234043777027424,31.989159606348665
BRN,2013,0.7567502929710437,0.26510670650328333,-0.3972926323836015,-0.33654113649238127,,0.630069897623043,-0.6861651229440973,0.038654667546214994,22.62523546897544
BTN,2013,-0.6815219322663324,-0.640825563754071,-0.6949623073423495,-0.42512724313189065,,-0.3358784049295643,-1.1668705645509598,-0.657531002662528,11.47682498132257
BWA,2013,-0.4218813405370198,1.140848443126595,-0.8343170404010197,-0.4247276876261159,,,-0.580786417153692,-0.22417280851825047,18.416432105180462
CAF,2013,-1.361370323768085,-1.7047192265421873,,-0.4312918350671755,,,,-1.165793795125816,3.3377286332427905
CAN,2013,1.4844272145281958,-0.5175287545155123,1.7188697947377285,1.0780053158942209,,0.9687435350239344,0.8651700318542882,0.9329478562538093,36.946052444474084
CHE,2013,1.5028753618352788,0.7892495302815479,2.350147487791357,2.0948012983163986,,0.5860659395630002,0.5141805852123877,1.3062200338333283,42.92346858121932
CHL,2013,0.5346892605709738,0.7247664756969371,0.08441059157728023,-0.3504367060687932,0.6434463303014101,0.5083259767117277,1.3833220697121544,0.5040748569288128,30.078269253659013
CHN,2013,0.11789778437391933,-0.3134688378561774,0.13985801392696545,-0.4280126081000476,,,-0.3466316976735436,-0.16607146906577677,19.34684134773844
CIV,2013,-1.2213010571772716,-0.5025578960439752,-0.8936922251928259,-0.42985110871662824,,,-1.2772573552837092,-0.864931928482882,8.155597964582526
CMR,2013,-1.1051460556141581,-0.6841126918136647,-0.9056776196402774,-0.4304562246495883,,-1.1540943588186963,-0.9684411639202919,-0.8746546857427795,7.999902015005393
COD,2013,-1.3716192944942418,-1.5198740044386636,-0.9116936572119444,-0.4311991324385794,,-1.7697324137712298,-1.3132668342237153,-1.2195642227630625,2.4766727036989944
COG,2013,-1.2213010571772716,-0.1551818907764849,-0.9110469897310115,-0.4301083211813261,,,-1.2327876334212202,-0.7900851784574628,9.354160831726755
COL,2013,0.31946087532167533,0.1480698461627329,-0.15698566869551983,-0.4046784279994531,,0.4688578147793905,0.31481893781581516,0.11492389623077348,23.84657728242756
COM,2013,-1.2247173807526572,-1.2253889864242198,-0.8974048918611356,-0.43037439273462524,,-1.000166316300967,-1.2120155262630519,-0.9983445823894428,6.019186524870556
CPV,2013,-0.16565707238309293,-0.11866397194501271,-0.593993188393795,-0.39138961944659756,,0.3430461517736544,-0.730857048193645,-0.27625245809808147,17.582451550258973
CRI,2013,0.12336390209453657,1.1206175533001934,-0.12249434744958729,-0.25604315854725745,,0.8607921604292218,0.19587963272146183,0.3203526237580948,27.136222384924547
CUB,2013,-0.4925992385475036,-1.9753387707303833,-0.9080974010366011,,,0.21450279245465734,0.21378882109451816,-0.5895487593530625,12.565462663362432
CUW,2013,,0.5151558539783357,0.8296153502673035,0.40747397542372854,,0.02574672871916166,-0.7001336795585897,0.21557164576598792,25.45830598425592
CYM,2013,0.9924766196726567,1.5005629657985549,1.7496142120865428,2.01881647259861,,0.11347126856678375,,1.2749883077446296,42.423337484625
CYP,2013,0.7893693504688265,0.5941493398867105,1.1388635033002632,0.174031581193165,,0.47675425606330074,0.1965962247741641,0.5616273759477384,30.999889927679853
CZE,2013,1.0850726538599103,0.6490285352778683,1.1741754433263674,0.2584355758838299,,0.7984644458798995,0.8863251728601569,0.8085836378480052,34.954538662887195
DEU,2013,1.4287411402494092,0.4842514257262811,1.8013154981899808,1.2301255823059842,,0.6880240442031871,0.687252681553601,1.0532850620380738,38.87307942079476
DJI,2013,-1.0129053190787445,-1.8096640607796013,-0.7737324984284065,-0.4286976009202301,,,,-1.0062498698017457,5.8925947364058455
DMA,2013,0.2955466102939754,0.7351609673663642,0.26283568332222457,-0.3213500413557221,,,,0.2430483049067105,25.898305093743833
DNK,2013,1.7860783372640263,0.525596853440467,2.1947749516764974,1.7776799288762113,,1.730801997537484,1.403440391591771,1.5697287433977427,47.143180918037395
DOM,2013,0.12131410794930508,-0.2873198314081447,-0.5151017084702572,-0.41437441810111736,0.32846192676893415,-0.24230727824646595,,-0.16822120025129098,19.31241650000057
DZA,2013,-0.6781056086909466,0.006058301139935101,-0.6559502901222055,-0.43016119271016534,,,-0.2468557684760784,-0.4010029117718922,15.584752767318555
ECU,2013,-0.07071402389954921,0.059798055609836316,-0.3977163756639148,-0.4118157406135516,0.4699430280638288,0.5649461836281586,-0.08781358951501042,0.0180896482299711,22.29591631341848
EGY,2013,-0.442379281989334,0.04591547948758128,-0.6962396783902504,-0.42751984604908516,-0.7439995133558288,-0.4405187259388668,-0.5070081129244987,-0.4588213827371832,14.658873256043591
ERI,2013,-1.4160315009742561,-2.1176967988088284,-0.9113746822315011,-0.4312918350671755,,-1.2876523804109055,,-1.2328094394985332,2.264569640559701
ESP,2013,1.000504980074813,0.10298054113584507,1.0953530519811414,-0.11928112199969106,0.7488296616535193,1.5438615605954729,1.579351144185505,0.8502285453752293,35.62142185755944
EST,2013,1.2864273490695675,1.0147193093123406,1.1906799370342205,0.5994760334016281,,0.9354621130230956,1.2212269879595046,1.041331954966726,38.68166763233567
ETH,2013,-1.2896275286849854,-1.7802455565044513,-0.8931741376205733,-0.4311101581547295,-2.1465120531480886,,,-1.3081338868225658,1.0583571394145492
FIN,2013,1.6796496089200357,0.7824593925467096,1.5160948173921749,1.1817709176167053,,2.255295952368971,1.8003419750259355,1.535935443978422,46.60202991510769
FJI,2013,-0.24423251461696374,-0.025032158282936867,-0.8202007085501495,-0.4013199590495952,,,,-0.37269633512491135,16.038041809975997
FRA,2013,1.3518670271560802,-0.09912139745063583,2.0616873203215906,0.09332335437919213,,0.7046016983222246,0.6487400575024134,0.7935163433718109,34.71325764986578
FRO,2013,1.627912804694395,0.3955145572463406,1.7436111822821054,1.7663381872258637,,,,1.3833441828621762,44.15850071226951
FSM,2013,-0.497040459195505,-1.7109140645304097,-0.7652676122834532,-0.36631022986364287,,,,-0.8348830914682527,8.63678679688817
GAB,2013,-0.40350151970144477,0.950817602136534,-0.876026352483549,-0.42394666052084823,,,,-0.188164232642327,18.993057568930986
GBR,2013,1.6225867562403686,0.45518405528604905,1.8350691069497154,1.3775653756354294,,1.51685745113765,0.5374346971195022,1.2241162403947856,41.60869461930786
GEO,2013,0.032489694989277056,0.6620972250277969,0.13003208278926684,-0.39057391863818536,,0.8046167411651611,-0.05796205449194267,0.19678329514022896,25.157437618064034
GHA,2013,-0.9343298768448735,-0.006336025615779882,-0.892455616406129,-0.42865638627006597,,-0.6545182978665437,-1.0546886940099245,-0.6618308161688861,11.407969662920424
GIB,2013,,,,4.870482699168679,,,,4.870482699168679,100.0
GIN,2013,-1.293043852260371,-0.8409811512158738,-0.9111905166465493,-0.4310635565610192,,,-1.1641753089789828,-0.9280908771325592,7.144198397418114
GMB,2013,-0.9684931125987304,-0.34252225595859837,-0.9101410411830683,-0.4288630492874687,,,,-0.6625048647569663,11.397175745909335
GNB,2013,-1.3408723823157707,-1.0973623346676262,-0.9051670243405173,,,,,-1.1144672471079713,4.15964935167066
GNQ,2013,-0.8865013467894739,-1.503791609721492,-0.8916786001953808,-0.4308173829261531,,,,-0.928197234908125,7.142495230876053
GRC,2013,0.598448107458397,0.26817622082177195,1.127287328178662,-0.2955709347715047,,0.8187226155171187,2.588040393426553,0.850850621771833,35.63138351480231
GRD,2013,-0.25106516176773525,0.33912385859229044,0.30581645554095455,-0.3243579639165261,,0.7950361237001603,,0.1729106624298288,24.77515179940202
GRL,2013,0.8011624994510576,0.09923666382314314,0.5552876353166807,0.8578327760838359,,,,0.5783798936686794,31.268157363001713
