country_iso3,ITU_FIXED_BB_5GB,ITU_MB_DATAONLY_5GB,ITU_MB_HIGH_BASKET_5GB,ITU_MB_LOW_BASKET_1GB,ITU_SKILL_COMM_COLLAB,ITU_SKILL_CONTENT_CREATION,ITU_SKILL_DATA_LITERACY,ITU_SKILL_LEVEL__HHU781CC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781CC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF2_HHTotalIndividual,ITU_SKILL_PROBLEM_SOLVING,ITU_SKILL_SAFETY
CHL,0.20580052674962587,0.6418341834787409,0.5366363251474591,0.45043808180911615,0.1507990546144382,0.5461043727497821,-0.40017971023927884,-0.30115196989915893,0.15435622534056787,0.2706761165358698,0.2760273434881082,0.8656093418923337,-0.9077309042485117,-0.7861595829099712,-0.08343507088533672,,,0.2503770813112012,-0.03733366549962822
CHN,1.0300807081661845,0.8236209183261575,0.5195905882170804,0.7426220714218094,1.257764046230848,-0.1686472765213272,-0.20395775730832671,,,,,,,,,,,0.10409912865780235,
CIV,0.19787074272587174,0.5501957884531988,0.18293728384210034,0.7866699090518636,-2.2484953285963623,-1.4348373103998286,-1.863612777112625,,,,,,,,,,,-1.4976650957755102,-1.0553585938501961
CMR,0.19787074272587174,0.43099137215981087,-0.8461990833295159,0.36014001466750495,,,,,,,,,,,,,,,
COD,1.202031814365487,0.28347590699674324,-2.747864109624893,0.36160827592184003,,,,,,,,,,,,,,,
COG,0.19787074272587174,0.26857535496006985,-0.2293564781614353,0.17146844348543913,,,,,,,,,,,,,,,
COL,0.4741611123956245,0.5151794911670161,0.45779979184445746,0.4827398294044893,-0.3080934985908255,-0.5960923617614295,-1.0937106394344187,,,,,,,,,,,-0.7888743093444521,-0.7574012869700835
COM,-0.23743266447284772,0.23132397486838607,-0.19633036285882655,0.3939100235172131,,,,,,,,,,,,,,,
CPV,0.8443568191887827,0.5315700984073569,0.4183815251929566,0.5326607120518841,,,,,,,,,,,,,,,
CRI,-0.5479463125609082,0.15756624228685226,0.5025448512867016,0.16412713721376346,,-1.3321311615543001,,,,,,,,,,,,-0.5079726094341134,
CUB,0.5935252298058198,-0.2134575034263179,-5.552953193230343,-0.35196669368503897,,,,,,,,,,,,,,,
CUW,-1.5725578798407318,-1.6766917134276553,0.2734927612847373,-2.7922168983900457,,,,,,,,,,,,,,,
CYM,-3.305424367557973,-5.220788015350445,0.4322311864488893,-5.135561860308932,,,,,,,,,,,,,,,
